flight_id,split,retained_in_distribution,rows
KMSY:SWA715_11_ad2ce1_20260525T231534Z,train,True,185
KMSY:SWA715_29_ac5041_20260525T040937Z,val,True,152
KMSY:SWA716_11_abaa1a_20260523T045733Z,train,False,70
KMSY:SWA716_11_abaafe_20260517T030537Z,val,True,188
KMSY:SWA716_11_abb54f_20260529T040434Z,train,True,163
KMSY:SWA716_11_abb9b2_20260531T031113Z,train,True,126
KMSY:SWA716_11_abc012_20260520T014439Z,train,True,146
KMSY:SWA716_11_abd204_20260526T053908Z,train,True,142
KMSY:SWA716_11_ac046e_20260522T052522Z,train,True,172
KMSY:SWA716_11_ac1b21_20260527T013651Z,train,True,168
KMSY:SWA716_11_ac212d_20260521T030339Z,train,True,164
KMSY:SWA716_11_ac2b61_20260517T181849Z,train,True,187
KMSY:SWA716_11_ac3f2f_20260531T184405Z,train,True,177
KMSY:SWA716_11_ac4c67_20260530T044458Z,train,True,143
KMSY:SWA716_11_ac61bc_20260519T041054Z,train,True,205
KMSY:SWA716_29_abe475_20260524T030507Z,val,True,181
KMSY:SWA747_29_a23d25_20260523T172652Z,train,True,154
KMSY:SWA747_29_a2bec7_20260530T171344Z,train,True,292
KMSY:SWA758_11_abf375_20260521T014859Z,train,True,211
KMSY:SWA8503_11_ac289f_20260520T121226Z,train,True,352
KMSY:SWA8512_02_ac98ac_20260721T020201Z,train,True,176
KMSY:SWA8514_29_a1d1d0_20260719T012707Z,train,True,188
KMSY:SWA878_29_acd675_20260713T031039Z,train,True,267
KMSY:SWA8802_11_a63388_20260519T172504Z,val,True,147
KMSY:SWA892_11_aaad6d_20260518T042946Z,val,True,155
KMSY:SWA892_11_abc432_20260520T023132Z,train,True,130
KMSY:SWA892_11_ac13b3_20260521T023751Z,train,True,123
KMSY:SWA892_11_ac3aa8_20260527T024301Z,train,True,131
KMSY:SWA9002_29_ac1b44_20260717T195911Z,train,True,255
KMSY:SWA9003_29_ad12e0_20260713T195018Z,train,True,250
KMSY:SWA9005_11_ac3b51_20260521T053313Z,train,True,218
KMSY:SWA9008_11_a5d5ae_20260522T054737Z,train,True,141
KMSY:SWA910_29_a2cffc_20260712T222710Z,val,True,183
KMSY:SWA934_11_ac287c_20260716T131733Z,val,True,229
KMSY:SWA934_11_ac3030_20260709T131851Z,train,True,224
KMSY:SWA934_11_ac4ffb_20260710T132136Z,train,True,132
KMSY:SWA934_29_abd4e7_20260717T132558Z,val,True,134
KMSY:SWA934_29_abf396_20260719T120007Z,train,True,139
KMSY:SWA934_29_ac337e_20260713T132655Z,train,True,146
KMSY:SWA935_11_abc07b_20260716T032050Z,val,True,308
KMSY:SWA935_11_abe80e_20260709T045612Z,val,True,258
KMSY:SWA935_11_ac62a9_20260715T073143Z,val,True,273
KMSY:SWA964_02_ab5e9b_20260720T184558Z,train,True,275
KMSY:SWA964_29_abb9df_20260717T181155Z,train,True,132
KMSY:SWA964_29_abc780_20260713T180716Z,train,True,152
KMSY:SWA964_29_ac7218_20260709T190354Z,train,True,129
KMSY:SWA997_11_abaadd_20260526T052007Z,val,True,116
KMSY:SWA997_11_abb245_20260519T053810Z,val,True,140
KMSY:SWA997_11_abbc75_20260521T051658Z,train,True,127
KMSY:SWA997_11_abd26b_20260530T050846Z,train,True,123
KMSY:SWA997_11_abdd91_20260523T062241Z,val,True,142
KMSY:SWA997_11_ac2ba0_20260529T052814Z,train,True,123
KMSY:SWA997_11_ac3ea3_20260527T050315Z,train,True,143
KMSY:SWA997_11_ac536c_20260522T052818Z,train,True,132
KMSY:SWA997_11_ac66aa_20260517T030123Z,train,True,136
KMSY:SWA997_11_acc02b_20260518T034301Z,train,True,143
KMSY:SWA997_29_ac2859_20260524T031034Z,val,True,291
KMSY:UAL1259_11_a6246e_20260523T004804Z,train,True,159
KMSY:UAL1259_11_aae757_20260530T014554Z,val,True,136
KMSY:UAL1259_11_ab2169_20260526T002907Z,train,True,122
KMSY:UAL1259_11_abbbae_20260528T004219Z,train,True,132
KMSY:UAL1259_11_ac121a_20260529T002852Z,train,True,132
KMSY:UAL1259_11_ac2e74_20260527T003229Z,train,True,121
KMSY:UAL1259_29_ab9f54_20260525T004424Z,train,True,230
KMSY:UAL1309_02_ab2c8e_20260720T135724Z,train,True,212
KMSY:UAL1309_11_a0b7fa_20260521T134550Z,train,True,214
KMSY:UAL1309_11_ab4531_20260526T140341Z,val,True,249
KMSY:UAL1309_11_ab5056_20260525T135954Z,train,True,136
KMSY:UAL1309_11_ab5a1d_20260709T134413Z,val,True,172
KMSY:UAL1309_11_ab68f9_20260716T134507Z,train,True,158
KMSY:UAL1309_11_ab890a_20260710T150215Z,train,True,346
KMSY:UAL1309_11_abacd2_20260527T140836Z,train,True,329
KMSY:UAL1309_11_ac1988_20260531T135021Z,val,True,210
KMSY:UAL1309_11_ac4ace_20260522T135844Z,train,True,314
KMSY:UAL1309_29_aafda1_20260713T134934Z,train,True,199
KMSY:UAL1309_29_ab741e_20260712T134931Z,train,True,150
KMSY:UAL1309_29_ab7b8c_20260524T135737Z,train,True,149
KMSY:UAL1309_29_abff87_20260717T134249Z,train,True,171
KMSY:UAL1329_11_a28904_20260518T032502Z,train,True,142
KMSY:UAL1493_02_a2b45b_20260719T210917Z,train,True,178
KMSY:UAL1493_11_a2b112_20260708T212046Z,val,True,130
KMSY:UAL1493_11_a2b156_20260715T211844Z,train,True,130
KMSY:UAL1493_11_a35843_20260516T204959Z,train,True,137
KMSY:UAL1493_11_a62bdc_20260518T205931Z,train,True,141
KMSY:UAL1493_11_aafda1_20260517T204930Z,train,True,131
KMSY:UAL1493_29_a330a0_20260713T210833Z,train,True,267
KMSY:UAL1493_29_a44168_20260717T211717Z,train,True,297
KMSY:UAL1493_29_a4495c_20260710T214001Z,train,True,214
KMSY:UAL1493_29_a75966_20260712T213840Z,train,True,250
KMSY:UAL1493_29_aaf9ea_20260520T210709Z,train,True,140
KMSY:UAL1498_11_a41e29_20260527T224553Z,val,True,186
KMSY:UAL1498_11_a44560_20260531T223627Z,train,True,193
KMSY:UAL1498_11_a4495b_20260521T230542Z,val,True,129
KMSY:UAL1498_11_a923cf_20260529T223535Z,train,True,224
KMSY:UAL1498_11_a94b6b_20260522T232701Z,train,True,137
KMSY:UAL1498_11_aaa267_20260525T224743Z,train,True,195
KMSY:UAL1498_29_a837a5_20260530T223928Z,train,True,198
KMSY:UAL1541_11_a2615e_20260521T031619Z,train,True,125
KMSY:UAL1541_11_a288e4_20260519T025528Z,train,True,145
KMSY:UAL1541_11_a58672_20260527T025628Z,train,True,220
KMSY:UAL1541_11_a59b5e_20260528T022841Z,train,True,144
KMSY:UAL1541_11_a59b5e_20260716T023307Z,train,True,145
KMSY:UAL1541_11_a5aa3a_20260712T062754Z,train,True,133
KMSY:UAL1541_11_a5c694_20260529T021623Z,train,True,158
KMSY:UAL1541_11_a5ca4b_20260526T025455Z,val,True,194
KMSY:UAL1541_11_aa56f8_20260520T025803Z,train,True,130
KMSY:UAL1541_11_aacd96_20260518T031056Z,train,True,145
KMSY:UAL1541_11_ab741e_20260522T031231Z,val,True,135
KMSY:UAL1541_11_ac2abd_20260709T030116Z,val,True,127
KMSY:UAL1541_11_ac2e74_20260523T021226Z,train,True,135
KMSY:UAL1541_11_ac64cf_20260711T041505Z,train,True,138
KMSY:UAL1541_29_a53774_20260524T023114Z,val,True,177
KMSY:UAL1541_29_a61592_20260714T022101Z,train,True,180
KMSY:UAL1541_29_a61d00_20260525T024358Z,train,True,313
KMSY:UAL1541_29_aaeb0e_20260719T040226Z,train,True,382
KMSY:UAL1541_29_ab1db2_20260715T023215Z,train,True,253
KMSY:UAL1541_29_ab6cb0_20260718T021348Z,train,True,328
KMSY:UAL1541_29_ab819c_20260710T023115Z,train,True,255
KMSY:UAL1541_29_ac4717_20260713T022544Z,train,True,294
KMSY:UAL1564_11_ac4107_20260519T194447Z,train,True,260
KMSY:UAL1613_11_a126e8_20260517T130256Z,train,True,141
KMSY:UAL1613_11_a2b157_20260518T125213Z,val,True,284
KMSY:UAL1613_11_a5cc3c_20260519T125054Z,val,True,227
KMSY:UAL1696_11_a37fa1_20260712T024428Z,train,True,132
KMSY:UAL1696_11_a46c9a_20260709T022124Z,train,True,123
KMSY:UAL1696_11_a6c248_20260716T031206Z,train,True,123
KMSY:UAL1696_29_a330a0_20260715T024502Z,train,True,239
KMSY:UAL1696_29_a3f621_20260718T024843Z,train,True,319
KMSY:UAL1696_29_a44521_20260713T035544Z,train,True,230
KMSY:UAL1696_29_a46c9a_20260710T024841Z,train,True,267
KMSY:UAL1696_29_a98d7e_20260720T024716Z,train,True,142
KMSY:UAL1696_29_a9dc5e_20260711T024212Z,train,True,301
KMSY:UAL1761_02_a46d26_20260720T034226Z,train,True,292
KMSY:UAL1761_11_a0ad1d_20260519T072628Z,val,True,206
KMSY:UAL1761_11_a0e751_20260518T035527Z,train,True,161
KMSY:UAL1761_11_a3c775_20260527T033244Z,train,True,174
KMSY:UAL1761_11_a46cc1_20260521T034352Z,train,True,161
KMSY:UAL1761_11_a4943f_20260529T032030Z,train,True,204
KMSY:UAL1761_11_a494eb_20260523T041546Z,train,True,194
KMSY:UAL1761_11_a49510_20260710T034043Z,train,True,176
KMSY:UAL1761_11_a5d28e_20260709T040944Z,train,True,183
KMSY:UAL1761_11_a81000_20260522T032958Z,val,True,203
KMSY:UAL1761_11_a8d465_20260711T040242Z,train,True,142
KMSY:UAL1761_11_a92362_20260526T034506Z,train,True,158
KMSY:UAL1761_11_a923a8_20260716T031405Z,val,True,189
KMSY:UAL1761_11_aa2ba2_20260528T033045Z,train,True,166
KMSY:UAL1761_11_aa7e7b_20260520T053108Z,train,True,143
KMSY:UAL1761_29_a445ef_20260524T033332Z,train,True,196
KMSY:UAL1761_29_a4943e_20260525T034811Z,train,True,211
KMSY:UAL1761_29_a5d28e_20260713T041244Z,train,True,263
KMSY:UAL1761_29_a81000_20260715T040216Z,train,True,168
KMSY:UAL1761_29_a923ef_20260719T052511Z,train,True,198
KMSY:UAL1761_29_a94bff_20260718T054337Z,train,True,180
KMSY:UAL1850_02_a9dce9_20260721T173247Z,val,True,242
KMSY:UAL1850_11_a12a7d_20260710T174401Z,train,True,136
KMSY:UAL1850_11_a41e74_20260715T173900Z,train,True,173
KMSY:UAL1850_11_a94b29_20260711T173722Z,train,True,124
KMSY:UAL1850_29_a4945f_20260712T172857Z,train,True,160
KMSY:UAL1850_29_a494eb_20260714T172718Z,train,True,171
KMSY:UAL1850_29_a81006_20260718T174300Z,train,True,181
KMSY:UAL1850_29_aa2bc4_20260709T182247Z,val,True,456
KMSY:UAL1850_29_ab1b3e_20260708T174626Z,train,True,157
KMSY:UAL2015_11_a12b07_20260517T231256Z,val,True,192
KMSY:UAL2015_11_a4491a_20260519T231905Z,train,True,262
KMSY:UAL2015_11_a44964_20260518T232753Z,train,True,305
KMSY:UAL2015_11_a5d623_20260521T051911Z,train,True,211
KMSY:UAL2042_02_a3cf6d_20260720T024234Z,train,True,337
KMSY:UAL2042_02_aa2ba5_20260721T022027Z,train,True,272
KMSY:UAL2042_11_a12a80_20260527T023524Z,val,True,182
KMSY:UAL2042_11_a12ae3_20260522T032201Z,train,True,154
KMSY:UAL2042_11_a2b8c5_20260712T031431Z,train,True,314
KMSY:UAL2042_11_a41e2c_20260528T025054Z,val,True,181
KMSY:UAL2042_11_a44585_20260530T022601Z,train,True,176
KMSY:UAL2042_11_a44588_20260531T022448Z,train,True,184
KMSY:UAL2042_11_a46d47_20260526T022425Z,val,True,198
KMSY:UAL2042_11_a494e9_20260529T024023Z,val,True,137
KMSY:UAL2042_11_a92362_20260709T022857Z,val,True,274
KMSY:UAL2042_11_a94bff_20260523T023555Z,train,True,166
KMSY:UAL2042_29_a494eb_20260714T031723Z,train,True,173
KMSY:UAL2042_29_a5d2f9_20260718T023208Z,train,True,145
KMSY:UAL2042_29_a836fb_20260719T095314Z,train,True,154
KMSY:UAL2042_29_aa2ba5_20260715T030539Z,val,True,183
KMSY:UAL2042_29_aa7f27_20260711T023655Z,train,True,151
KMSY:UAL2042_29_aaa267_20260713T023416Z,train,True,145
KMSY:UAL2140_02_ab890a_20260721T004203Z,val,True,178
KMSY:UAL2140_11_a582bb_20260521T010845Z,train,True,131
KMSY:UAL2140_11_a5adf1_20260518T034036Z,val,True,138
KMSY:UAL2140_11_a8102a_20260519T021256Z,train,True,142
KMSY:UAL2140_11_a8d5a0_20260520T003818Z,train,True,148
KMSY:UAL2140_11_aaeec5_20260716T003622Z,train,True,148
KMSY:UAL2140_11_ab1db2_20260709T010113Z,train,True,130
KMSY:UAL2140_11_ac06f5_20260517T002013Z,train,True,132
KMSY:UAL2140_29_a524e1_20260712T003240Z,train,True,245
KMSY:UAL2140_29_a609d4_20260719T032410Z,val,True,355
KMSY:UAL2140_29_ab6cb0_20260711T004418Z,train,True,273
KMSY:UAL2140_29_ab741e_20260713T022745Z,train,True,239
KMSY:UAL2140_29_abb440_20260715T004304Z,train,True,259
KMSY:UAL2140_29_abbbae_20260710T004029Z,train,True,273
KMSY:UAL215_11_a3a086_20260517T174614Z,train,True,156
KMSY:UAL215_11_a837a3_20260519T182638Z,val,True,127
KMSY:UAL215_11_a9d5a2_20260518T204022Z,val,True,144
KMSY:UAL215_11_ac4717_20260520T174427Z,train,True,162
KMSY:UAL2170_11_a12f07_20260530T024004Z,train,True,125
KMSY:UAL2170_11_a35843_20260518T022941Z,train,True,135
KMSY:UAL2170_11_a35843_20260528T023801Z,train,True,135
KMSY:UAL2170_11_a44520_20260517T021511Z,train,True,144
KMSY:UAL2170_11_a44520_20260523T031510Z,train,True,321
KMSY:UAL2170_11_a44520_20260526T032147Z,train,True,135
KMSY:UAL2170_11_a44521_20260531T023120Z,train,True,121
KMSY:UAL2170_11_a9b4de_20260529T022857Z,val,True,120
KMSY:UAL2170_11_aa2b79_20260522T030400Z,train,True,127
KMSY:UAL2170_11_aa7abd_20260521T024052Z,train,True,122
KMSY:UAL2170_11_aac954_20260519T020735Z,train,True,135
KMSY:UAL2170_29_a44521_20260524T035550Z,train,True,294
KMSY:UAL2170_29_a46c9a_20260525T025303Z,train,True,238
KMSY:UAL2183_11_a41e29_20260517T161148Z,train,True,152
KMSY:UAL2183_11_a8fc2e_20260518T162651Z,train,True,141
KMSY:UAL2194_11_a12378_20260516T220527Z,train,True,122
KMSY:UAL2194_11_a12798_20260517T221453Z,train,True,129
KMSY:UAL2194_11_a5cf19_20260518T221850Z,train,True,125
KMSY:UAL2194_29_a126ea_20260520T222332Z,val,True,146
KMSY:UAL2253_11_a12aa1_20260528T151407Z,train,True,135
KMSY:UAL2253_11_a12ae4_20260525T153010Z,train,True,128
KMSY:UAL2253_11_a12ae6_20260716T145414Z,train,True,171
KMSY:UAL2253_11_a2bc5a_20260529T151122Z,train,True,195
KMSY:UAL2253_11_a4455e_20260709T151224Z,train,True,150
KMSY:UAL2253_11_a8fc06_20260518T151734Z,val,True,206
KMSY:UAL2253_11_a923a8_20260517T151202Z,train,True,146
KMSY:UAL2253_11_aa7abe_20260521T150415Z,train,True,247
KMSY:UAL2253_29_a494eb_20260713T150219Z,val,True,219
KMSY:UAL2253_29_a94b72_20260717T145249Z,train,True,164
KMSY:UAL2273_02_ab9078_20260720T182800Z,train,True,185
KMSY:UAL2273_02_ab9f54_20260721T182039Z,train,True,172
KMSY:UAL2273_11_a2bbac_20260528T191110Z,train,True,110
KMSY:UAL2273_11_a445a4_20260531T182912Z,train,True,122
KMSY:UAL2273_11_a448f8_20260525T180441Z,train,True,132
KMSY:UAL2273_11_a44918_20260529T181721Z,train,True,169
KMSY:UAL2273_11_a449a4_20260521T181016Z,train,True,136
KMSY:UAL2273_11_a55017_20260516T181253Z,train,True,130
KMSY:UAL2273_11_a56661_20260517T180935Z,train,True,131
KMSY:UAL2273_11_a57b4d_20260520T182701Z,train,True,273
KMSY:UAL2273_11_a59b5e_20260715T182333Z,train,True,131
KMSY:UAL2273_11_a5d713_20260526T181101Z,train,True,124
KMSY:UAL2273_11_a620b7_20260519T182441Z,train,True,141
KMSY:UAL2273_11_aa7e9b_20260527T184116Z,train,True,414
KMSY:UAL2273_11_ac234f_20260711T182124Z,train,True,141
KMSY:UAL2273_29_a12aa4_20260530T181546Z,val,True,242
KMSY:UAL2273_29_a12ac0_20260523T185048Z,train,True,142
KMSY:UAL2273_29_a12ac7_20260522T180653Z,train,True,244
KMSY:UAL2273_29_a62f93_20260709T182915Z,train,True,205
KMSY:UAL2273_29_aa7f06_20260524T182259Z,train,True,367
KMSY:UAL2273_29_ab1644_20260712T183128Z,train,True,203
KMSY:UAL2273_29_ab1db2_20260714T183136Z,val,True,284
KMSY:UAL2273_29_ab2520_20260708T182833Z,train,True,205
KMSY:UAL2273_29_aba30b_20260710T183720Z,train,True,293
KMSY:UAL2273_29_abb089_20260718T183649Z,train,True,260
KMSY:UAL2273_29_ac0aac_20260713T182906Z,train,True,224
KMSY:UAL2273_29_ac15d1_20260717T182225Z,train,True,185
KMSY:UAL2385_02_a94b4d_20260721T175108Z,val,True,156
KMSY:UAL2385_11_a0b848_20260521T182243Z,train,True,124
KMSY:UAL2385_11_a3cf4f_20260715T183655Z,train,True,115
KMSY:UAL2385_11_a3cf6d_20260525T175752Z,train,True,124
KMSY:UAL2385_11_a46d4e_20260709T181057Z,train,True,134
KMSY:UAL2385_11_a582bb_20260519T205449Z,train,True,140
KMSY:UAL2385_11_a5d28e_20260528T175623Z,train,True,121
KMSY:UAL2385_11_a60bcb_20260517T175943Z,train,True,134
KMSY:UAL2385_11_a81006_20260526T182855Z,train,True,120
KMSY:UAL2385_11_a837a5_20260711T180545Z,val,True,109
KMSY:UAL2385_11_a8d4ad_20260527T180742Z,train,True,144
KMSY:UAL2385_11_ab77d5_20260518T175545Z,train,True,143
KMSY:UAL2385_29_a41e29_20260523T211031Z,train,True,296
KMSY:UAL2385_29_a44565_20260714T180337Z,train,True,256
KMSY:UAL2385_29_a46d4e_20260710T183429Z,train,True,210
KMSY:UAL2385_29_a92361_20260713T195325Z,train,True,258
KMSY:UAL2385_29_a92365_20260524T180450Z,val,True,280
KMSY:UAL2385_29_a92384_20260708T175915Z,train,True,269
KMSY:UAL2385_29_a923a9_20260718T180557Z,val,True,210
KMSY:UAL2385_29_a923a9_20260719T180232Z,train,True,251
KMSY:UAL2385_29_aa7f28_20260530T180302Z,train,True,314
KMSY:UAL2468_02_ac4e85_20260720T200253Z,train,True,215
KMSY:UAL2468_11_a12a82_20260711T195455Z,train,True,151
KMSY:UAL2468_11_a3b268_20260522T203527Z,train,True,140
KMSY:UAL2468_11_aaeec5_20260715T193146Z,train,True,184
KMSY:UAL2468_11_ab0ed6_20260526T201145Z,train,True,160
KMSY:UAL2468_11_ab28d7_20260527T194107Z,train,True,204
KMSY:UAL2468_11_ab6cb0_20260517T184858Z,train,True,151
KMSY:UAL2468_11_ab6cb0_20260709T194619Z,train,True,211
KMSY:UAL2468_11_ab7b8c_20260525T193043Z,train,True,150
KMSY:UAL2468_11_ab7b8c_20260528T191737Z,train,True,155
KMSY:UAL2468_11_ab819c_20260531T193902Z,train,True,142
KMSY:UAL2468_11_abff87_20260529T192124Z,train,True,204
KMSY:UAL2468_11_ac033e_20260518T184522Z,train,True,367
KMSY:UAL2468_11_ac06f5_20260521T194205Z,train,True,280
KMSY:UAL2468_11_ac2e74_20260520T191324Z,train,True,249
KMSY:UAL2468_11_ac55f3_20260519T192042Z,train,True,310
KMSY:UAL2468_29_a4491c_20260523T193501Z,train,True,123
KMSY:UAL2468_29_a5d6f9_20260530T191631Z,val,True,129
KMSY:UAL2468_29_ab4531_20260524T191821Z,train,True,147
KMSY:UAL2468_29_ab5a1d_20260713T191934Z,val,True,145
KMSY:UAL2468_29_ab68f9_20260710T191948Z,train,True,151
KMSY:UAL2468_29_ab741e_20260712T220026Z,train,True,155
KMSY:UAL2468_29_aba30b_20260719T200411Z,train,True,221
KMSY:UAL2468_29_abacd2_20260708T191601Z,val,True,144
KMSY:UAL2468_29_abb7f7_20260717T191126Z,train,True,191
KMSY:UAL246_02_a12b0a_20260720T233903Z,train,True,294
KMSY:UAL246_02_a12b4d_20260719T232315Z,train,True,186
KMSY:UAL246_11_a12ac3_20260526T232642Z,train,True,125
KMSY:UAL246_11_a12ac8_20260527T234045Z,val,True,131
KMSY:UAL246_11_a12ae5_20260522T231640Z,train,True,109
KMSY:UAL246_11_a12ee7_20260528T225642Z,train,True,123
KMSY:UAL246_11_a12f71_20260521T231356Z,train,True,116
KMSY:UAL246_11_a2b7f5_20260708T231501Z,train,True,195
KMSY:UAL246_11_a44983_20260531T230143Z,train,True,123
KMSY:UAL246_11_a55017_20260520T234502Z,train,True,130
KMSY:UAL246_11_a5b1a8_20260519T232144Z,train,True,143
KMSY:UAL246_11_a5b55f_20260518T225002Z,train,True,146
KMSY:UAL246_11_a612a6_20260518T001048Z,train,True,135
KMSY:UAL246_11_aa7f46_20260525T233240Z,train,True,140
KMSY:UAL246_29_a12aea_20260524T232934Z,val,True,73
KMSY:UAL246_29_a12b31_20260710T233341Z,train,True,258
KMSY:UAL246_29_a12f07_20260718T232507Z,train,True,282
KMSY:UAL246_29_a2bbc6_20260713T231953Z,train,True,258
KMSY:UAL246_29_a445a4_20260524T001034Z,val,True,291
KMSY:UAL246_29_a445ad_20260714T233552Z,train,True,221
KMSY:UAL246_29_a4491c_20260713T001203Z,train,True,169
KMSY:UAL246_29_a449a3_20260717T232638Z,train,True,236
KMSY:UAL246_29_a449a4_20260530T232843Z,train,True,261
KMSY:UAL246_29_aa7e9b_20260709T233338Z,train,True,256
KMSY:UAL2474_02_a12aea_20260720T052401Z,train,True,172
KMSY:UAL2474_11_a097ce_20260517T041240Z,val,True,142
KMSY:UAL2474_11_a12a9e_20260712T041053Z,train,True,133
KMSY:UAL2474_11_a12ac0_20260530T043053Z,train,True,124
KMSY:UAL2474_11_a2b0cd_20260520T050613Z,train,True,132
KMSY:UAL2474_11_a448d5_20260709T041455Z,train,True,126
KMSY:UAL2474_11_a44918_20260527T040838Z,train,True,138
KMSY:UAL2474_11_a4495b_20260711T043658Z,train,True,136
KMSY:UAL2474_11_a44982_20260710T044749Z,train,True,120
KMSY:UAL2474_11_a44984_20260529T041145Z,train,True,132
KMSY:UAL2474_11_a449a8_20260531T042707Z,train,True,121
KMSY:UAL2474_11_a8fc73_20260519T040834Z,train,True,148
KMSY:UAL2474_11_aa2b79_20260518T041020Z,train,True,142
KMSY:UAL2474_11_aa7f2b_20260528T041408Z,val,True,147
KMSY:UAL2474_11_ac0831_20260716T041226Z,train,True,130
KMSY:UAL2474_29_a12a9e_20260718T041206Z,train,True,254
KMSY:UAL2474_29_a2bb83_20260525T041213Z,val,True,281
KMSY:UAL2474_29_a448d1_20260715T041503Z,train,True,267
KMSY:UAL2474_29_a448f8_20260713T041515Z,val,True,269
KMSY:UAL2474_29_a5d623_20260719T042312Z,train,True,303
KMSY:UAL2474_29_aa7f2b_20260524T045042Z,train,True,153
KMSY:UAL250_11_aaf9ea_20260518T214524Z,train,True,145
KMSY:UAL250_11_ac06f5_20260517T213841Z,train,True,132
KMSY:UAL251_11_a445f2_20260520T001418Z,train,True,158
KMSY:UAL251_11_a4460e_20260519T001137Z,train,True,178
KMSY:UAL251_11_a76028_20260521T014705Z,val,True,263
KMSY:UAL251_11_a837a7_20260517T001336Z,train,True,167
KMSY:UAL251_11_a92384_20260518T002459Z,train,True,156
KMSY:UAL2603_11_ac234f_20260518T193724Z,train,True,183
KMSY:UAL2603_11_ac234f_20260519T192837Z,train,True,184
KMSY:UAL2848_11_a12756_20260517T042231Z,train,True,173
KMSY:UAL2848_11_a445a9_20260520T052455Z,train,True,152
KMSY:UAL2848_11_a5d623_20260519T041317Z,val,True,145
KMSY:UAL424_11_a03618_20260526T173049Z,train,True,152
KMSY:UAL424_11_a448d3_20260521T173721Z,train,True,130
KMSY:UAL424_11_a54c60_20260525T194045Z,train,True,147
KMSY:UAL424_11_a9249c_20260531T173149Z,train,True,158
KMSY:UAL424_11_a94ae3_20260527T172608Z,train,True,197
KMSY:UAL424_29_a44560_20260523T181108Z,val,True,210
KMSY:UAL424_29_a445f2_20260524T181526Z,train,True,181
KMSY:UAL424_29_a81000_20260522T174123Z,train,True,253
KMSY:UAL424_29_a8fc2e_20260530T173225Z,train,True,178
KMSY:UAL491_02_aac954_20260720T134604Z,train,True,144
KMSY:UAL491_11_a12712_20260709T132424Z,train,True,121
KMSY:UAL491_11_a330a0_20260526T132220Z,train,True,117
KMSY:UAL491_11_a330a0_20260710T133512Z,train,True,116
KMSY:UAL491_11_a37fa1_20260523T153038Z,train,True,134
KMSY:UAL491_11_a43e83_20260527T141121Z,train,True,129
KMSY:UAL491_11_a44520_20260525T132645Z,train,True,142
KMSY:UAL491_11_a4453e_20260711T132926Z,val,True,132
KMSY:UAL491_11_a5ca4b_20260519T131916Z,val,True,133
KMSY:UAL491_11_a5e44c_20260517T132055Z,train,True,147
KMSY:UAL491_11_a6e258_20260528T133035Z,train,True,139
KMSY:UAL491_11_a9dc5e_20260522T132544Z,train,True,123
KMSY:UAL491_11_a9dc5e_20260531T132743Z,train,True,127
KMSY:UAL491_11_aa56da_20260529T132429Z,val,True,132
KMSY:UAL491_11_aa56f8_20260716T132028Z,val,True,125
KMSY:UAL491_11_aac954_20260521T133617Z,val,True,129
KMSY:UAL491_11_ab77d5_20260518T132453Z,train,True,138
KMSY:UAL491_29_a330a0_20260717T133633Z,train,True,260
KMSY:UAL491_29_a3f621_20260524T133432Z,train,True,284
KMSY:UAL491_29_a46c9a_20260713T140011Z,train,True,158
KMSY:UAL491_29_a837a6_20260718T142806Z,train,True,238
KMSY:UAL491_29_a9b4de_20260712T133815Z,train,True,275
KMSY:UAL491_29_a9dc5e_20260714T141918Z,train,True,266
