flight_id,split,rows,pairs_2s,pairs_10s,pairs_30s,pairs_60s,pairs_120s
KSTL:SWA3020_30R_a5bd0b_20260718T141357Z,train,137,136,132,122,107,77
KSTL:SWA3020_30R_aaad49_20260712T141950Z,train,136,135,131,121,106,76
KSTL:SWA3020_30R_abc0c1_20260708T140912Z,train,129,128,124,114,99,69
KSTL:SWA3020_30R_ac3053_20260707T141244Z,train,128,127,123,113,98,68
KSTL:SWA3020_30R_ac4c8a_20260713T135805Z,val,129,128,124,114,99,69
KSTL:SWA3020_30R_ad3098_20260705T141641Z,train,142,141,137,127,112,82
KSTL:SWA3021_12L_ab5e6c_20260716T012232Z,train,287,286,282,272,257,227
KSTL:SWA3021_12L_abc0c1_20260704T023951Z,train,247,246,242,232,217,187
KSTL:SWA3021_12L_abe872_20260709T011410Z,val,280,279,275,265,250,220
KSTL:SWA3021_12L_ac16bb_20260711T031942Z,train,134,133,129,119,104,74
KSTL:SWA3021_12L_ac340a_20260720T020742Z,train,145,144,140,130,115,85
KSTL:SWA3021_12L_ac4f92_20260715T020531Z,train,284,283,279,269,254,224
KSTL:SWA3021_30R_ab6247_20260708T021651Z,train,125,124,120,110,95,65
KSTL:SWA3021_30R_ac08d4_20260713T015954Z,train,114,113,109,99,84,54
KSTL:SWA3021_30R_ac47b7_20260707T024743Z,train,121,120,116,106,91,61
KSTL:SWA3021_30R_ac56d9_20260710T013344Z,train,119,118,114,104,89,59
KSTL:SWA3021_30R_ac65dc_20260718T014323Z,train,121,120,116,106,91,61
KSTL:SWA3021_30R_ac696c_20260717T013621Z,train,118,117,113,103,88,58
KSTL:SWA3021_30R_ac761e_20260722T014546Z,train,128,127,123,113,98,68
KSTL:SWA3044_12L_ac3eba_20260518T041813Z,train,150,149,145,135,120,90
KSTL:SWA3046_12L_abc12a_20260518T120712Z,train,273,272,268,258,243,213
KSTL:SWA3046_12L_abe147_20260529T120639Z,train,281,280,276,266,251,221
KSTL:SWA3046_12L_ac011d_20260516T123422Z,train,197,196,192,182,167,137
KSTL:SWA3046_12L_ac2bc6_20260521T122105Z,train,291,290,286,276,261,231
KSTL:SWA3046_12L_ac2f37_20260523T125354Z,val,310,309,305,295,280,250
KSTL:SWA3046_12L_ac340a_20260515T121925Z,val,258,257,253,243,228,198
KSTL:SWA3046_12L_ac3f2f_20260528T122340Z,train,66,65,61,51,36,6
KSTL:SWA3046_12L_ac4279_20260531T122859Z,train,279,278,274,264,249,219
KSTL:SWA3046_12L_ac578c_20260526T115446Z,train,248,247,243,233,218,188
KSTL:SWA3046_12L_ac5b20_20260517T121239Z,val,278,277,273,263,248,218
KSTL:SWA3046_12L_ac6573_20260514T123010Z,train,154,153,149,139,124,94
KSTL:SWA3046_30R_ac23ef_20260511T123312Z,train,144,143,139,129,114,84
KSTL:SWA3046_30R_ac27cf_20260527T115345Z,val,138,137,133,123,108,78
KSTL:SWA3046_30R_ac2fea_20260512T121044Z,train,129,128,124,114,99,69
KSTL:SWA3046_30R_ac41ab_20260525T120811Z,train,123,122,118,108,93,63
KSTL:SWA3046_30R_ac48f2_20260510T122333Z,train,123,122,118,108,93,63
KSTL:SWA3046_30R_ac5e8d_20260524T122451Z,train,132,131,127,117,102,72
KSTL:SWA3046_30R_ac62f3_20260520T115402Z,train,120,119,115,105,90,60
KSTL:SWA3065_11_ac0448_20260514T180507Z,train,122,121,117,107,92,62
KSTL:SWA3065_12L_a14380_20260522T175519Z,train,130,129,125,115,100,70
KSTL:SWA3065_12L_a5d1f7_20260531T211453Z,train,139,138,134,124,109,79
KSTL:SWA3065_12L_abf308_20260525T183122Z,train,143,142,138,128,113,83
KSTL:SWA3065_12L_abfc71_20260521T181733Z,train,145,144,140,130,115,85
KSTL:SWA3065_12L_abfd00_20260528T180102Z,train,139,138,134,124,109,79
KSTL:SWA3065_12L_ac1a95_20260529T175837Z,train,142,141,137,127,112,82
KSTL:SWA3065_12L_ad01ab_20260517T202420Z,train,148,147,143,133,118,88
KSTL:SWA3065_30R_a143c6_20260524T181236Z,train,287,286,282,272,257,227
KSTL:SWA3065_30R_a60c09_20260510T200648Z,train,223,222,218,208,193,163
KSTL:SWA3065_30R_ac1301_20260511T181012Z,val,243,242,238,228,213,183
KSTL:SWA3066_12L_a1ca5f_20260531T235239Z,val,156,155,151,141,126,96
KSTL:SWA3066_12L_a57b8b_20260530T210522Z,train,145,144,140,130,115,85
KSTL:SWA3066_12L_aaa224_20260517T235821Z,train,146,145,141,131,116,86
KSTL:SWA3066_12L_abb1c2_20260529T233159Z,train,154,153,149,139,124,94
KSTL:SWA3066_12L_abbce5_20260522T234541Z,train,133,132,128,118,103,73
KSTL:SWA3066_12L_abe101_20260526T001152Z,train,152,151,147,137,122,92
KSTL:SWA3066_12L_abf025_20260528T235134Z,train,149,148,144,134,119,89
KSTL:SWA3066_12L_ac0c8b_20260519T002658Z,train,143,142,138,128,113,83
KSTL:SWA3066_12L_ac2412_20260521T235624Z,train,148,147,143,133,118,88
KSTL:SWA3066_12L_ac36cc_20260516T004829Z,val,131,130,126,116,101,71
KSTL:SWA3066_30R_a1aa4e_20260523T210949Z,val,278,277,273,263,248,218
KSTL:SWA3066_30R_acc799_20260511T000527Z,train,326,325,321,311,296,266
KSTL:SWA3085_30R_abe42c_20260705T231847Z,train,124,123,119,109,94,64
KSTL:SWA3085_30R_ac5e23_20260712T224713Z,train,258,257,253,243,228,198
KSTL:SWA3105_12L_abaeb2_20260526T235811Z,train,264,263,259,249,234,204
KSTL:SWA3105_12L_abb5bf_20260518T013707Z,train,271,270,266,256,241,211
KSTL:SWA3105_12L_abe42c_20260526T012026Z,train,234,233,229,219,204,174
KSTL:SWA3105_12L_abe4db_20260529T011118Z,train,256,255,251,241,226,196
KSTL:SWA3105_12L_abe892_20260531T235536Z,train,268,267,263,253,238,208
KSTL:SWA3105_12L_abebe0_20260528T005344Z,train,206,205,201,191,176,146
KSTL:SWA3105_12L_ac1301_20260522T024824Z,train,306,305,301,291,276,246
KSTL:SWA3105_12L_ac17b0_20260516T014051Z,train,300,299,295,285,270,240
KSTL:SWA3105_12L_ac36ef_20260519T041932Z,train,289,288,284,274,259,229
KSTL:SWA3105_12L_ac6a1f_20260530T010821Z,train,277,276,272,262,247,217
KSTL:SWA3105_30R_ab5b66_20260512T014124Z,train,121,120,116,106,91,61
KSTL:SWA3105_30R_abd204_20260520T023736Z,train,124,123,119,109,94,64
KSTL:SWA3105_30R_abd559_20260513T235956Z,train,129,128,124,114,99,69
KSTL:SWA3105_30R_abf2c2_20260513T000447Z,train,133,132,128,118,103,73
KSTL:SWA3105_30R_ac2f83_20260511T005424Z,train,131,130,126,116,101,71
KSTL:SWA3105_30R_ac5f42_20260525T000829Z,train,416,415,411,401,386,356
KSTL:SWA312_30R_abb507_20260704T184641Z,train,187,186,182,172,157,127
KSTL:SWA3130_12L_a582f9_20260721T001802Z,train,130,129,125,115,100,70
KSTL:SWA3130_12L_a58a67_20260714T004558Z,train,145,144,140,130,115,85
KSTL:SWA3130_12L_a5bd0b_20260703T232501Z,train,131,130,126,116,101,71
KSTL:SWA3130_12L_ad7bdf_20260716T232929Z,train,132,131,127,117,102,72
KSTL:SWA3130_30R_a5bd0b_20260706T235957Z,train,250,249,245,235,220,190
KSTL:SWA3130_30R_aa9eb3_20260710T010848Z,val,250,249,245,235,220,190
KSTL:SWA3130_30R_ad4584_20260717T235032Z,train,240,239,235,225,210,180
KSTL:SWA3139_11_a59f53_20260703T134830Z,train,112,111,107,97,82,52
KSTL:SWA3139_11_ad1e05_20260720T135500Z,val,116,115,111,101,86,56
KSTL:SWA3139_12L_a1b1bc_20260706T134919Z,train,135,134,130,120,105,75
KSTL:SWA3139_12L_a1ce16_20260710T135628Z,train,147,146,142,132,117,87
KSTL:SWA3139_12L_ac5b89_20260711T125722Z,train,119,118,114,104,89,59
KSTL:SWA3139_12L_acd675_20260709T135139Z,train,129,128,124,114,99,69
KSTL:SWA3139_12R_a2e9fd_20260716T134910Z,train,144,143,139,129,114,84
KSTL:SWA3139_30R_a537b2_20260712T142108Z,train,327,326,322,312,297,267
KSTL:SWA3139_30R_aab1d2_20260705T141007Z,train,266,265,261,251,236,206
KSTL:SWA3139_30R_abd19e_20260718T123048Z,train,147,146,142,132,117,87
KSTL:SWA3139_30R_ace7aa_20260719T141650Z,train,127,126,122,112,97,67
KSTL:SWA3139_30R_ad3e16_20260713T135034Z,train,290,289,285,275,260,230
KSTL:SWA3144_12L_a60852_20260522T200409Z,val,81,80,76,66,51,21
KSTL:SWA3144_12L_aa7b10_20260514T203407Z,train,272,271,267,257,242,212
KSTL:SWA3144_12L_aa9a57_20260521T201400Z,val,244,243,239,229,214,184
KSTL:SWA3144_12L_ad4584_20260528T203655Z,val,285,284,280,270,255,225
KSTL:SWA3144_30R_acba1b_20260518T214644Z,train,146,145,141,131,116,86
KSTL:SWA3152_12L_abb1de_20260706T194551Z,train,127,126,122,112,97,67
KSTL:SWA3152_12L_abf29f_20260719T195711Z,train,121,120,116,106,91,61
KSTL:SWA3152_12L_abf8ff_20260708T205136Z,train,121,120,116,106,91,61
KSTL:SWA3152_12L_ac07fd_20260715T213745Z,train,143,142,138,128,113,83
KSTL:SWA3152_12L_ac0bde_20260712T195832Z,train,131,130,126,116,101,71
KSTL:SWA3152_12L_ac2b61_20260713T193954Z,train,126,125,121,111,96,66
KSTL:SWA3152_30R_ab5f6a_20260718T211458Z,val,279,278,274,264,249,219
KSTL:SWA3152_30R_ab62ad_20260711T204852Z,train,237,236,232,222,207,177
KSTL:SWA3152_30R_abc4be_20260710T195821Z,train,122,121,117,107,92,62
KSTL:SWA3152_30R_abd17b_20260721T210433Z,train,262,261,257,247,232,202
KSTL:SWA3152_30R_ac3e13_20260709T193417Z,train,250,249,245,235,220,190
KSTL:SWA3153_12L_a1ae05_20260531T172812Z,train,287,286,282,272,257,227
KSTL:SWA3153_12L_aa76ef_20260517T171610Z,val,282,281,277,267,252,222
KSTL:SWA3183_12L_ab62d3_20260518T185659Z,train,126,125,121,111,96,66
KSTL:SWA3183_12L_abc12a_20260516T161901Z,train,118,117,113,103,88,58
KSTL:SWA3183_12L_abe8b6_20260530T163555Z,train,143,142,138,128,113,83
KSTL:SWA3183_12L_ac04f5_20260525T145754Z,train,153,152,148,138,123,93
KSTL:SWA3183_12L_ac0f4d_20260529T150247Z,train,155,154,150,140,125,95
KSTL:SWA3183_12L_ac0f6c_20260521T150113Z,train,141,140,136,126,111,81
KSTL:SWA3183_12L_ac16da_20260528T150309Z,train,148,147,143,133,118,88
KSTL:SWA3183_30R_abc3c6_20260523T161707Z,train,245,244,240,230,215,185
KSTL:SWA3183_30R_ac0fdc_20260511T150203Z,train,247,246,242,232,217,187
KSTL:SWA3188_30R_aaad6d_20260719T010821Z,train,119,118,114,104,89,59
KSTL:SWA3208_12L_a1440c_20260529T122858Z,train,256,255,251,241,226,196
KSTL:SWA3208_12L_aa7718_20260530T160327Z,train,308,307,303,293,278,248
KSTL:SWA3208_12L_abe496_20260531T133035Z,val,292,291,287,277,262,232
KSTL:SWA3208_12L_abe7c5_20260517T133654Z,train,279,278,274,264,249,219
KSTL:SWA3208_12L_abec6c_20260528T123846Z,train,332,331,327,317,302,272
KSTL:SWA3208_12L_abeeea_20260514T123351Z,val,151,150,146,136,121,91
KSTL:SWA3208_12L_ac2be9_20260518T123450Z,train,346,345,341,331,316,286
KSTL:SWA3208_12L_ac4843_20260521T123051Z,val,280,279,275,265,250,220
KSTL:SWA3208_30R_abc107_20260520T130129Z,train,140,139,135,125,110,80
KSTL:SWA3208_30R_abe3c8_20260510T134011Z,val,137,136,132,122,107,77
KSTL:SWA3208_30R_abefdd_20260713T010702Z,train,278,277,273,263,248,218
KSTL:SWA3208_30R_ac00f6_20260511T123445Z,train,133,132,128,118,103,73
KSTL:SWA3208_30R_ac07dc_20260525T121106Z,train,117,116,112,102,87,57
KSTL:SWA3208_30R_ac3053_20260705T235852Z,val,276,275,271,261,246,216
KSTL:SWA3208_30R_ac3338_20260527T125723Z,train,142,141,137,127,112,82
KSTL:SWA3208_30R_ac47b7_20260519T130510Z,val,143,142,138,128,113,83
KSTL:SWA3208_30R_ac486a_20260512T130541Z,train,136,135,131,121,106,76
KSTL:SWA3208_30R_ac56ba_20260513T131328Z,train,154,153,149,139,124,94
KSTL:SWA320_12L_abb172_20260530T213641Z,train,139,138,134,124,109,79
KSTL:SWA320_12L_abb245_20260516T210731Z,train,134,133,129,119,104,74
KSTL:SWA320_12L_abc40d_20260522T204045Z,train,139,138,134,124,109,79
KSTL:SWA320_12L_abd254_20260515T205243Z,train,138,137,133,123,108,78
KSTL:SWA320_12L_abe82c_20260525T203917Z,train,143,142,138,128,113,83
KSTL:SWA320_12L_ac0bde_20260514T210506Z,train,133,132,128,118,103,73
KSTL:SWA320_12L_ac37bd_20260521T205937Z,train,137,136,132,122,107,77
KSTL:SWA320_12L_ac6243_20260528T210405Z,train,144,143,139,129,114,84
KSTL:SWA320_24_aa7b10_20260704T222154Z,train,224,223,219,209,194,164
KSTL:SWA320_30R_abbd47_20260518T213638Z,train,144,143,139,129,114,84
KSTL:SWA320_30R_abd50f_20260523T214839Z,train,298,297,293,283,268,238
KSTL:SWA320_30R_ac07fd_20260511T215439Z,train,241,240,236,226,211,181
KSTL:SWA320_30R_ac5746_20260718T150542Z,val,128,127,123,113,98,68
KSTL:SWA3210_11_aa974f_20260514T200103Z,train,275,274,270,260,245,215
KSTL:SWA3210_12L_a1d44e_20260529T195141Z,train,289,288,284,274,259,229
KSTL:SWA3210_12L_a2fee9_20260521T194245Z,val,271,270,266,256,241,211
KSTL:SWA3210_12L_a5958c_20260525T194226Z,train,329,328,324,314,299,269
KSTL:SWA3210_12L_a5c31b_20260528T194459Z,train,304,303,299,289,274,244
KSTL:SWA3210_12L_abad94_20260526T194804Z,train,295,294,290,280,265,235
KSTL:SWA3210_12L_abc035_20260530T182729Z,train,242,241,237,227,212,182
KSTL:SWA3210_12L_ac1765_20260516T184128Z,train,254,253,249,239,224,194
KSTL:SWA3210_12L_ac7188_20260531T195515Z,train,257,256,252,242,227,197
KSTL:SWA3210_12R_aaa5ff_20260515T200952Z,train,292,291,287,277,262,232
KSTL:SWA3210_30L_abf375_20260512T195235Z,train,131,130,126,116,101,71
KSTL:SWA3210_30R_ab627c_20260519T195913Z,train,130,129,125,115,100,70
KSTL:SWA3210_30R_abb9b2_20260513T201131Z,val,135,134,130,120,105,75
KSTL:SWA3210_30R_abf2c2_20260527T195611Z,train,120,119,115,105,90,60
KSTL:SWA3210_30R_ac3315_20260520T195226Z,train,114,113,109,99,84,54
KSTL:SWA3210_30R_ac47de_20260523T185419Z,train,120,119,115,105,90,60
KSTL:SWA3210_30R_ac56d9_20260510T194628Z,train,129,128,124,114,99,69
KSTL:SWA3211_12L_a1e302_20260530T233648Z,train,152,151,147,137,122,92
KSTL:SWA3211_12L_a7130c_20260518T005023Z,train,293,292,288,278,263,233
KSTL:SWA3211_12L_aaae1b_20260516T224744Z,train,301,300,296,286,271,241
KSTL:SWA3211_12L_ab5eb2_20260522T013447Z,train,273,272,268,258,243,213
KSTL:SWA3211_12L_abaa1a_20260515T020002Z,val,332,331,327,317,302,272
KSTL:SWA3211_12L_abb1de_20260516T013844Z,train,291,290,286,276,261,231
KSTL:SWA3211_12L_abb507_20260526T015310Z,val,292,291,287,277,262,232
KSTL:SWA3211_12L_abc14d_20260519T014717Z,train,320,319,315,305,290,260
KSTL:SWA3211_12L_abe7c5_20260529T021353Z,train,288,287,283,273,258,228
KSTL:SWA3211_12L_ac27cf_20260528T003654Z,train,259,258,254,244,229,199
KSTL:SWA3211_12L_ac32f2_20260530T022451Z,train,287,286,282,272,257,227
KSTL:SWA3211_12L_ac578c_20260527T002041Z,train,269,268,264,254,239,209
KSTL:SWA3211_30R_abbd47_20260512T013941Z,train,126,125,121,111,96,66
KSTL:SWA3211_30R_ac2836_20260520T002249Z,train,113,112,108,98,83,53
KSTL:SWA3211_30R_ac62f3_20260521T003309Z,train,116,115,111,101,86,56
KSTL:SWA3211_30R_ad4cf2_20260511T003043Z,train,131,130,126,116,101,71
KSTL:SWA3212_12L_a1ea70_20260528T043343Z,train,299,298,294,284,269,239
KSTL:SWA3212_12L_ab5f43_20260529T040232Z,train,261,260,256,246,231,201
KSTL:SWA3212_12L_abb8ea_20260515T041705Z,train,311,310,306,296,281,251
KSTL:SWA3212_12L_ac04d3_20260517T033129Z,train,256,255,251,241,226,196
KSTL:SWA3212_12L_ac27a6_20260523T044032Z,val,141,140,136,126,111,81
KSTL:SWA3212_12L_ac3ea3_20260531T030122Z,train,283,282,278,268,253,223
KSTL:SWA3212_12L_ac6289_20260518T024608Z,train,150,149,145,135,120,90
KSTL:SWA3212_12R_ac28e5_20260522T061249Z,train,160,159,155,145,130,100
KSTL:SWA3212_30L_ac3b51_20260511T043638Z,train,133,132,128,118,103,73
KSTL:SWA3212_30R_a2ded8_20260514T031500Z,train,130,129,125,115,100,70
KSTL:SWA3212_30R_a5b59d_20260521T034650Z,train,116,115,111,101,86,56
KSTL:SWA3212_30R_aa9eb3_20260513T033653Z,train,145,144,140,130,115,85
KSTL:SWA3212_30R_ac47b7_20260524T024629Z,train,120,119,115,105,90,60
KSTL:SWA3212_30R_ac4bfe_20260525T001514Z,train,126,125,121,111,96,66
KSTL:SWA3212_30R_ac8009_20260520T032051Z,train,135,134,130,120,105,75
KSTL:SWA3213_12L_abe09a_20260711T125937Z,val,124,123,119,109,94,64
KSTL:SWA3213_30R_abaa0e_20260718T121749Z,train,132,131,127,117,102,72
KSTL:SWA3227_11_ac4c21_20260720T120726Z,val,295,294,290,280,265,235
KSTL:SWA3227_12L_a2c27e_20260715T123318Z,train,302,301,297,287,272,242
KSTL:SWA3227_12L_ab628c_20260716T120756Z,val,269,268,264,254,239,209
KSTL:SWA3227_12L_abb507_20260710T121658Z,train,290,289,285,275,260,230
KSTL:SWA3227_12L_abdc9b_20260709T115557Z,train,236,235,231,221,206,176
KSTL:SWA3227_12L_ac3b78_20260703T120436Z,train,268,267,263,253,238,208
KSTL:SWA3227_29_acdde3_20260722T123733Z,train,159,158,154,144,129,99
KSTL:SWA3227_30R_a220cb_20260707T152954Z,train,132,131,127,117,102,72
KSTL:SWA3227_30R_aa72f5_20260705T122037Z,val,137,136,132,122,107,77
KSTL:SWA3227_30R_aa7718_20260712T121125Z,train,129,128,124,114,99,69
KSTL:SWA3227_30R_aaa96f_20260719T124230Z,train,136,135,131,121,106,76
KSTL:SWA3227_30R_ac48d3_20260706T121933Z,train,124,123,119,109,94,64
KSTL:SWA3236_12L_abd17b_20260714T024116Z,val,160,159,155,145,130,100
KSTL:SWA3236_12L_abebe0_20260709T005212Z,train,278,277,273,263,248,218
KSTL:SWA3236_12L_ac245c_20260716T010458Z,train,286,285,281,271,256,226
KSTL:SWA3236_12L_ac2c56_20260711T025922Z,train,136,135,131,121,106,76
KSTL:SWA3236_12L_ac3731_20260721T030524Z,train,149,148,144,134,119,89
KSTL:SWA3236_12L_ac48ac_20260720T023440Z,train,264,263,259,249,234,204
KSTL:SWA3236_12L_ac5ed9_20260704T013208Z,val,297,296,292,282,267,237
KSTL:SWA3236_30R_ab62ad_20260713T023923Z,train,116,115,111,101,86,56
KSTL:SWA3236_30R_abb271_20260712T005152Z,train,112,111,107,97,82,52
KSTL:SWA3236_30R_abd90c_20260707T015546Z,train,116,115,111,101,86,56
KSTL:SWA3236_30R_ac0f03_20260710T012914Z,train,128,127,123,113,98,68
KSTL:SWA3236_30R_ac33a3_20260706T011207Z,val,125,124,120,110,95,65
KSTL:SWA3236_30R_ac4279_20260708T020351Z,train,116,115,111,101,86,56
KSTL:SWA3236_30R_ac5afd_20260722T005611Z,train,122,121,117,107,92,62
KSTL:SWA3236_30R_ac5b43_20260718T021806Z,train,133,132,128,118,103,73
KSTL:SWA3236_30R_ac65bb_20260719T042020Z,train,129,128,124,114,99,69
KSTL:SWA3236_30R_ac75b0_20260717T022435Z,train,119,118,114,104,89,59
KSTL:SWA3237_12L_abaadd_20260709T005933Z,train,301,300,296,286,271,241
KSTL:SWA3241_12L_abef2f_20260518T085800Z,train,143,142,138,128,113,83
KSTL:SWA3241_30L_ac6573_20260511T063759Z,train,250,249,245,235,220,190
KSTL:SWA3243_12L_aa7e3a_20260526T122226Z,val,152,151,147,137,122,92
KSTL:SWA3243_30R_a26fc9_20260520T122256Z,train,130,129,125,115,100,70
KSTL:SWA3243_30R_a29aff_20260513T123516Z,train,145,144,140,130,115,85
KSTL:SWA3243_30R_a2c27e_20260512T122440Z,train,131,130,126,116,101,71
KSTL:SWA3243_30R_aa777e_20260527T122230Z,train,122,121,117,107,92,62
KSTL:SWA3243_30R_aaa2b0_20260519T122015Z,train,132,131,127,117,102,72
KSTL:SWA3243_30R_abec26_20260510T122600Z,val,122,121,117,107,92,62
KSTL:SWA3243_30R_ac247a_20260524T130039Z,train,127,126,122,112,97,67
KSTL:SWA3245_12L_a1442f_20260517T172139Z,train,274,273,269,259,244,214
KSTL:SWA3245_12L_a562e8_20260526T152203Z,val,318,317,313,303,288,258
KSTL:SWA3245_12L_aba9e7_20260528T144548Z,val,284,283,279,269,254,224
KSTL:SWA3245_12L_abc478_20260516T142024Z,val,148,147,143,133,118,88
KSTL:SWA3245_12L_abefba_20260525T144033Z,train,271,270,266,256,241,211
KSTL:SWA3245_12L_abefdd_20260515T150753Z,train,265,264,260,250,235,205
KSTL:SWA3245_12L_abf949_20260531T162052Z,train,266,265,261,251,236,206
KSTL:SWA3245_12L_ac0094_20260530T143858Z,train,151,150,146,136,121,91
KSTL:SWA3245_12L_ac2813_20260521T145829Z,train,327,326,322,312,297,267
KSTL:SWA3245_12L_ac3a38_20260522T144238Z,train,323,322,318,308,293,263
KSTL:SWA3245_12L_ac486a_20260529T144627Z,train,323,322,318,308,293,263
KSTL:SWA3245_12R_abd4e7_20260514T151107Z,val,273,272,268,258,243,213
KSTL:SWA3245_30R_a5540c_20260527T151750Z,val,124,123,119,109,94,64
KSTL:SWA3245_30R_aa7b54_20260512T153253Z,val,128,127,123,113,98,68
KSTL:SWA3245_30R_abbd0a_20260518T212614Z,val,149,148,144,134,119,89
KSTL:SWA3245_30R_abc780_20260524T162934Z,train,123,122,118,108,93,63
KSTL:SWA3245_30R_ac1a44_20260523T141729Z,train,124,123,119,109,94,64
KSTL:SWA3245_30R_ac2f5a_20260510T162256Z,train,133,132,128,118,103,73
KSTL:SWA3245_30R_ac425a_20260511T172350Z,train,126,125,121,111,96,66
KSTL:SWA3245_30R_ad5460_20260513T155409Z,val,148,147,143,133,118,88
KSTL:SWA3245_30R_ad5460_20260519T153803Z,train,121,120,116,106,91,61
KSTL:SWA3280_12L_ab635d_20260720T065651Z,val,138,137,133,123,108,78
KSTL:SWA3280_30R_ac3e5d_20260706T080700Z,train,265,264,260,250,235,205
KSTL:SWA3280_30R_ac52e2_20260713T075214Z,val,213,212,208,198,183,153
KSTL:SWA3286_11_ab5eb2_20260514T163647Z,train,119,118,114,104,89,59
KSTL:SWA3286_12L_aa9b20_20260518T185825Z,train,127,126,122,112,97,67
KSTL:SWA3286_12L_abadc0_20260522T162834Z,train,138,137,133,123,108,78
KSTL:SWA3286_12L_abb579_20260528T163337Z,train,147,146,142,132,117,87
KSTL:SWA3286_12L_abc012_20260526T181757Z,val,146,145,141,131,116,86
KSTL:SWA3286_12L_abfd00_20260525T164515Z,val,155,154,150,140,125,95
KSTL:SWA3286_12L_ac07b8_20260529T163641Z,train,144,143,139,129,114,84
KSTL:SWA3286_12L_ac0bfb_20260531T164233Z,train,253,252,248,238,223,193
KSTL:SWA3286_12L_ac1327_20260521T164255Z,train,145,144,140,130,115,85
KSTL:SWA3286_12L_ac300d_20260516T162502Z,train,122,121,117,107,92,62
KSTL:SWA3286_30R_a14380_20260511T164140Z,train,270,269,265,255,240,210
KSTL:SWA3286_30R_a1440c_20260523T163212Z,train,253,252,248,238,223,193
KSTL:SWA3286_30R_abd19e_20260513T182154Z,train,284,283,279,269,254,224
KSTL:SWA3286_30R_abf9f8_20260519T191203Z,train,230,229,225,215,200,170
KSTL:SWA3286_30R_abfd39_20260512T181739Z,train,238,237,233,223,208,178
KSTL:SWA3286_30R_ac13f9_20260510T163826Z,train,263,262,258,248,233,203
KSTL:SWA3286_30R_ac32cf_20260520T181110Z,train,260,259,255,245,230,200
KSTL:SWA3286_30R_ac5765_20260524T162329Z,train,275,274,270,260,245,215
KSTL:SWA3286_30R_ac69b6_20260527T181709Z,train,228,227,223,213,198,168
KSTL:SWA3307_12L_abb4ea_20260527T033241Z,val,139,138,134,124,109,79
KSTL:SWA3307_12L_abc432_20260528T025752Z,train,141,140,136,126,111,81
KSTL:SWA3307_12L_abd1e3_20260531T034543Z,train,158,157,153,143,128,98
KSTL:SWA3307_12L_abf2c2_20260519T065515Z,val,156,155,151,141,126,96
KSTL:SWA3307_12L_ac1675_20260518T055802Z,val,141,140,136,126,111,81
KSTL:SWA3307_12L_ac23ef_20260526T045026Z,train,141,140,136,126,111,81
KSTL:SWA3307_12L_ac2bc6_20260523T053336Z,train,138,137,133,123,108,78
KSTL:SWA3307_12L_ac56ba_20260515T051025Z,train,141,140,136,126,111,81
KSTL:SWA3307_12L_ac6243_20260517T035131Z,train,135,134,130,120,105,75
KSTL:SWA3307_12R_abb595_20260530T043810Z,train,139,138,134,124,109,79
KSTL:SWA3307_12R_abec4d_20260522T051649Z,train,158,157,153,143,128,98
KSTL:SWA3307_30L_ac5041_20260511T052649Z,train,276,275,271,261,246,216
KSTL:SWA3307_30R_abb624_20260514T025242Z,train,254,253,249,239,224,194
KSTL:SWA3307_30R_abd90c_20260513T025014Z,val,275,274,270,260,245,215
KSTL:SWA3307_30R_ac08b1_20260512T044647Z,val,270,269,265,255,240,210
KSTL:SWA3307_30R_ac425a_20260521T025917Z,train,243,242,238,228,213,183
KSTL:SWA3307_30R_ac48d3_20260524T034319Z,train,236,235,231,221,206,176
